DASYLab - V 11.00.00
Worksheet name: 6by10beamlayout
Recording date     : 7/1/2016,  4:52:39 PM
Block length       : 2
Delta              : 0.2 sec.
Number of channels : 16
Date;Measurement time[hh:mm:ss];Slide Disp. Br. 0 [in];Slide Disp. Br. 2 [in];Slide Disp. Br. 3 [in];Slide Disp. Br. 4 [in];String Pot. Br. 5 [in];String Pot. Br. 6 [in];String Pot. Br. 7 [in];String Pot. Br. 8 [in];Slide Disp. Red. O [in];Slide Disp. Red. 2 [in];Slide Disp. Red. 3 [in];Slide Disp. Red. 4 [in];Slide Disp. Red. 5 [in];Slide Disp. Red. 6 [in];Slide Disp. Red. 7 [in];Slide Disp. Red. 8 [in];
7/1/2016;00:00:27.6;0.27185;0.66507;0.27792;0.27908;0.00343;0.00076;-6.30524;-8.09631;0.44702;0.40399;0.50949;0.51254;0.60568;0.69357;0.43109;0.40152;
7/1/2016;00:00:27.8;0.27185;0.66507;0.27823;0.27924;0.00221;0.00107;-6.30676;-8.09631;0.44702;0.40424;0.50967;0.51221;0.60553;0.69345;0.43106;0.40137;
7/1/2016;00:00:28.0;0.27185;0.66492;0.27789;0.27939;-0.00023;0.00091;-6.30951;-8.09570;0.44687;0.40417;0.50961;0.51233;0.60553;0.69370;0.43109;0.40137;
7/1/2016;00:00:28.2;0.27206;0.66516;0.27829;0.27924;-0.00451;-0.00015;-6.30646;-8.09570;0.44724;0.40424;0.50937;0.51242;0.60571;0.69354;0.43097;0.40134;
7/1/2016;00:00:28.4;0.27176;0.66516;0.27805;0.27921;-0.00207;0.00030;-6.30676;-8.09601;0.44702;0.40384;0.50931;0.51248;0.60553;0.69324;0.43106;0.40143;
7/1/2016;00:00:28.6;0.27170;0.66504;0.27817;0.27930;0.00160;0.00122;-6.30676;-8.09601;0.44720;0.40375;0.50922;0.51224;0.60571;0.69324;0.43124;0.40128;
7/1/2016;00:00:28.8;0.27191;0.66537;0.27802;0.27942;-0.00207;0.00046;-6.30585;-8.09692;0.44702;0.40424;0.50943;0.51218;0.60553;0.69351;0.43130;0.40152;
7/1/2016;00:00:29.0;0.27206;0.66516;0.27802;0.27936;-0.00023;-0.00061;-6.30646;-8.09601;0.44693;0.40408;0.50934;0.51245;0.60580;0.69360;0.43091;0.40112;
7/1/2016;00:00:29.2;0.27188;0.66486;0.27786;0.27930;0.00160;0.00107;-6.30585;-8.09631;0.44717;0.40375;0.50934;0.51254;0.60568;0.69336;0.43103;0.40140;
7/1/2016;00:00:29.4;0.27176;0.66476;0.27795;0.27933;0.00770;0.00122;-6.30615;-8.09418;0.44714;0.40396;0.50943;0.51257;0.60574;0.69351;0.43115;0.40173;
7/1/2016;00:00:29.6;0.27167;0.66504;0.27814;0.27930;0.00709;0.00030;-6.30798;-8.09570;0.44711;0.40421;0.50958;0.51227;0.60556;0.69357;0.43091;0.40149;
7/1/2016;00:00:29.8;0.27176;0.66504;0.27802;0.27936;0.00099;-0.00000;-6.30646;-8.09418;0.44705;0.40421;0.50937;0.51221;0.60550;0.69363;0.43115;0.40125;
7/1/2016;00:00:30.0;0.27203;0.66513;0.27798;0.27924;-0.00268;0.00015;-6.30371;-8.09570;0.44711;0.40408;0.50916;0.51248;0.60568;0.69360;0.43118;0.40125;
7/1/2016;00:00:30.2;0.27213;0.66525;0.27808;0.27942;0.00099;0.00168;-6.30615;-8.09692;0.44711;0.40396;0.50919;0.51227;0.60559;0.69348;0.43094;0.40137;
7/1/2016;00:00:30.4;0.27200;0.66522;0.27805;0.27933;0.00282;0.00152;-6.30768;-8.09601;0.44699;0.40390;0.50937;0.51215;0.60547;0.69336;0.43121;0.40131;
7/1/2016;00:00:30.6;0.27200;0.66513;0.27798;0.27948;-0.00329;-0.00061;-6.30737;-8.09570;0.44702;0.40411;0.50922;0.51224;0.60556;0.69345;0.43115;0.40125;
7/1/2016;00:00:30.8;0.27206;0.66528;0.27792;0.27927;-0.00023;-0.00000;-6.30402;-8.09540;0.44705;0.40381;0.50940;0.51233;0.60568;0.69339;0.43097;0.40131;
7/1/2016;00:00:31.0;0.27197;0.66498;0.27802;0.27957;0.00221;0.00168;-6.30432;-8.09357;0.44693;0.40378;0.50952;0.51266;0.60596;0.69333;0.43118;0.40167;
7/1/2016;00:00:31.2;0.27179;0.66492;0.27823;0.27948;0.00160;0.00137;-6.30554;-8.09601;0.44681;0.40390;0.50952;0.51248;0.60574;0.69345;0.43109;0.40146;
7/1/2016;00:00:31.4;0.27167;0.66513;0.27823;0.27905;0.00648;0.00046;-6.30707;-8.09387;0.44699;0.40424;0.50940;0.51227;0.60565;0.69397;0.43115;0.40131;
7/1/2016;00:00:31.6;0.27209;0.66492;0.27795;0.27924;0.00221;0.00030;-6.30585;-8.09601;0.44730;0.40408;0.50937;0.51233;0.60568;0.69363;0.43088;0.40125;
7/1/2016;00:00:31.8;0.27206;0.66476;0.27798;0.27908;-0.00268;0.00076;-6.30676;-8.09692;0.44714;0.40408;0.50928;0.51236;0.60574;0.69366;0.43103;0.40118;
7/1/2016;00:00:32.0;0.27158;0.66516;0.27802;0.27911;-0.00390;0.00030;-6.30707;-8.09692;0.44702;0.40393;0.50943;0.51236;0.60562;0.69351;0.43121;0.40131;
7/1/2016;00:00:32.2;0.27176;0.66528;0.27829;0.27936;0.00099;0.00107;-6.30646;-8.09509;0.44705;0.40411;0.50943;0.51236;0.60553;0.69348;0.43121;0.40137;
7/1/2016;00:00:32.4;0.27176;0.66516;0.27802;0.27924;0.00038;0.00076;-6.30524;-8.09448;0.44696;0.40417;0.50928;0.51224;0.60565;0.69357;0.43130;0.40155;
7/1/2016;00:00:32.6;0.27197;0.66483;0.27798;0.27933;-0.00207;0.00076;-6.30463;-8.09479;0.44702;0.40405;0.50934;0.51242;0.60583;0.69339;0.43106;0.40128;
7/1/2016;00:00:32.8;0.27200;0.66489;0.27808;0.27957;0.00282;0.00061;-6.30768;-8.09723;0.44666;0.40408;0.50949;0.51242;0.60562;0.69342;0.43124;0.40146;
7/1/2016;00:00:33.0;0.27167;0.66507;0.27808;0.27957;0.00282;0.00107;-6.30585;-8.09540;0.44724;0.40427;0.50943;0.51245;0.60565;0.69354;0.43109;0.40152;
7/1/2016;00:00:33.2;0.27176;0.66504;0.27805;0.27914;0.00221;-0.00000;-6.30707;-8.09479;0.44708;0.40424;0.50946;0.51242;0.60565;0.69366;0.43112;0.40149;
7/1/2016;00:00:33.4;0.27200;0.66492;0.27786;0.27914;0.00404;0.00107;-6.30829;-8.09570;0.44699;0.40430;0.50931;0.51242;0.60565;0.69379;0.43091;0.40128;
7/1/2016;00:00:33.6;0.27191;0.66483;0.27817;0.27933;-0.00268;0.00076;-6.30768;-8.09601;0.44724;0.40405;0.50922;0.51205;0.60565;0.69370;0.43124;0.40155;
7/1/2016;00:00:33.8;0.27200;0.66531;0.27792;0.27908;-0.00023;0.00107;-6.30615;-8.09601;0.44702;0.40396;0.50922;0.51239;0.60550;0.69351;0.43118;0.40131;
7/1/2016;00:00:34.0;0.27185;0.66525;0.27829;0.27917;0.00160;0.00076;-6.30707;-8.09570;0.44702;0.40424;0.50931;0.51215;0.60550;0.69324;0.43140;0.40118;
7/1/2016;00:00:34.2;0.27197;0.66522;0.27792;0.27917;0.00038;0.00015;-6.30432;-8.09418;0.44696;0.40405;0.50922;0.51221;0.60574;0.69354;0.43134;0.40112;
7/1/2016;00:00:34.4;0.27206;0.66492;0.27789;0.27936;-0.00084;0.00046;-6.30524;-8.09692;0.44702;0.40381;0.50943;0.51251;0.60568;0.69357;0.43118;0.40146;
7/1/2016;00:00:34.6;0.27197;0.66489;0.27783;0.27936;0.00038;0.00152;-6.30402;-8.09631;0.44693;0.40399;0.50964;0.51248;0.60538;0.69351;0.43121;0.40152;
7/1/2016;00:00:34.8;0.27185;0.66489;0.27823;0.27936;0.00221;0.00183;-6.30676;-8.09540;0.44711;0.40411;0.50952;0.51233;0.60574;0.69370;0.43121;0.40137;
7/1/2016;00:00:35.0;0.27188;0.66516;0.27795;0.27902;-0.00084;0.00046;-6.30432;-8.09479;0.44711;0.40436;0.50940;0.51233;0.60550;0.69385;0.43091;0.40125;
7/1/2016;00:00:35.2;0.27194;0.66492;0.27795;0.27921;-0.00084;0.00076;-6.30768;-8.09418;0.44730;0.40396;0.50922;0.51239;0.60571;0.69348;0.43085;0.40143;
7/1/2016;00:00:35.4;0.27197;0.66498;0.27841;0.27942;-0.00084;0.00076;-6.30676;-8.09631;0.44687;0.40411;0.50943;0.51251;0.60562;0.69345;0.43112;0.40131;
7/1/2016;00:00:35.6;0.27173;0.66528;0.27820;0.27908;0.00221;-0.00000;-6.30768;-8.09601;0.44693;0.40427;0.50949;0.51236;0.60550;0.69357;0.43124;0.40131;
7/1/2016;00:00:35.8;0.27179;0.66522;0.27795;0.27896;0.00099;0.00030;-6.30615;-8.09601;0.44711;0.40399;0.50934;0.51230;0.60577;0.69345;0.43127;0.40128;
7/1/2016;00:00:36.0;0.27206;0.66489;0.27802;0.27942;-0.00268;-0.00031;-6.30646;-8.09570;0.44696;0.40408;0.50931;0.51218;0.60571;0.69336;0.43106;0.40140;
7/1/2016;00:00:36.2;0.27194;0.66483;0.27808;0.27948;-0.00146;0.00122;-6.30524;-8.09509;0.44696;0.40396;0.50937;0.51251;0.60568;0.69348;0.43130;0.40161;
7/1/2016;00:00:36.4;0.27182;0.66495;0.27814;0.27942;0.00160;0.00046;-6.30554;-8.09540;0.44693;0.40393;0.50964;0.51245;0.60559;0.69363;0.43127;0.40146;
7/1/2016;00:00:36.6;0.27188;0.66492;0.27805;0.27908;0.00404;-0.00000;-6.30646;-8.09357;0.44702;0.40402;0.50940;0.51224;0.60559;0.69360;0.43094;0.40128;
7/1/2016;00:00:36.8;0.27200;0.66513;0.27805;0.27908;0.00282;-0.00092;-6.30737;-8.09448;0.44711;0.40421;0.50940;0.51245;0.60568;0.69363;0.43094;0.40134;
7/1/2016;00:00:37.0;0.27185;0.66504;0.27811;0.27945;-0.00023;0.00061;-6.30676;-8.09631;0.44717;0.40390;0.50943;0.51242;0.60571;0.69363;0.43097;0.40112;
7/1/2016;00:00:37.2;0.27191;0.66486;0.27823;0.27930;-0.00084;0.00168;-6.30859;-8.09601;0.44714;0.40430;0.50949;0.51233;0.60547;0.69345;0.43106;0.40125;
7/1/2016;00:00:37.4;0.27182;0.66537;0.27814;0.27884;0.00282;-0.00000;-6.30737;-8.09631;0.44708;0.40424;0.50943;0.51233;0.60544;0.69363;0.43130;0.40128;
7/1/2016;00:00:37.6;0.27200;0.66522;0.27802;0.27942;-0.00084;0.00076;-6.30463;-8.09601;0.44702;0.40408;0.50909;0.51218;0.60568;0.69354;0.43121;0.40140;
7/1/2016;00:00:37.8;0.27185;0.66489;0.27795;0.27936;-0.00023;0.00091;-6.30646;-8.09570;0.44708;0.40411;0.50943;0.51224;0.60562;0.69336;0.43137;0.40134;
7/1/2016;00:00:38.0;0.27173;0.66495;0.27808;0.27911;0.00099;0.00046;-6.30524;-8.09418;0.44714;0.40405;0.50919;0.51245;0.60568;0.69360;0.43134;0.40146;
7/1/2016;00:00:38.2;0.27179;0.66495;0.27817;0.27936;0.00343;-0.00015;-6.30371;-8.09235;0.44693;0.40408;0.50940;0.51233;0.60565;0.69333;0.43118;0.40137;
7/1/2016;00:00:38.4;0.27185;0.66470;0.27786;0.27917;0.00099;-0.00031;-6.30859;-8.09387;0.44708;0.40421;0.50952;0.51239;0.60571;0.69345;0.43103;0.40115;
7/1/2016;00:00:38.6;0.27200;0.66522;0.27808;0.27927;-0.00023;0.00137;-6.30493;-8.09601;0.44717;0.40421;0.50952;0.51236;0.60565;0.69357;0.43091;0.40164;
7/1/2016;00:00:38.8;0.27222;0.66519;0.27832;0.27905;-0.00084;0.00091;-6.30646;-8.09753;0.44702;0.40427;0.50949;0.51227;0.60559;0.69360;0.43069;0.40137;
7/1/2016;00:00:39.0;0.27188;0.66525;0.27811;0.27921;0.00160;0.00030;-6.30768;-8.09570;0.44708;0.40411;0.50922;0.51227;0.60562;0.69363;0.43118;0.40125;
7/1/2016;00:00:39.2;0.27182;0.66510;0.27811;0.27917;-0.00390;-0.00015;-6.30859;-8.09631;0.44672;0.40417;0.50937;0.51215;0.60550;0.69363;0.43121;0.40118;
7/1/2016;00:00:39.4;0.27185;0.66513;0.27780;0.27908;-0.00146;0.00030;-6.30646;-8.09479;0.44702;0.40393;0.50925;0.51221;0.60565;0.69348;0.43115;0.40128;
7/1/2016;00:00:39.6;0.27197;0.66476;0.27814;0.27948;-0.00023;0.00198;-6.30554;-8.09723;0.44702;0.40399;0.50912;0.51233;0.60562;0.69330;0.43124;0.40155;
7/1/2016;00:00:39.8;0.27185;0.66510;0.27802;0.27936;-0.00023;0.00107;-6.30524;-8.09601;0.44699;0.40390;0.50952;0.51263;0.60550;0.69348;0.43137;0.40149;
7/1/2016;00:00:40.0;0.27170;0.66519;0.27805;0.27908;0.00282;0.00030;-6.30737;-8.09418;0.44681;0.40405;0.50949;0.51239;0.60556;0.69357;0.43143;0.40137;
7/1/2016;00:00:40.2;0.27188;0.66501;0.27780;0.27930;0.00099;0.00046;-6.30524;-8.09357;0.44711;0.40387;0.50961;0.51242;0.60580;0.69339;0.43088;0.40131;
7/1/2016;00:00:40.4;0.27167;0.66507;0.27792;0.27933;0.00099;0.00137;-6.30768;-8.09509;0.44708;0.40421;0.50937;0.51242;0.60574;0.69370;0.43109;0.40140;
7/1/2016;00:00:40.6;0.27194;0.66504;0.27789;0.27914;0.00221;0.00152;-6.30585;-8.09631;0.44705;0.40390;0.50955;0.51221;0.60547;0.69360;0.43088;0.40118;
7/1/2016;00:00:40.8;0.27164;0.66522;0.27835;0.27921;0.00343;0.00030;-6.30737;-8.09662;0.44702;0.40402;0.50946;0.51242;0.60522;0.69339;0.43109;0.40115;
7/1/2016;00:00:41.0;0.27200;0.66550;0.27802;0.27914;-0.00084;0.00030;-6.30554;-8.09601;0.44711;0.40417;0.50912;0.51205;0.60535;0.69391;0.43143;0.40134;
7/1/2016;00:00:41.2;0.27191;0.66528;0.27808;0.27908;-0.00268;-0.00000;-6.30676;-8.09570;0.44714;0.40387;0.50937;0.51212;0.60571;0.69363;0.43121;0.40134;
7/1/2016;00:00:41.4;0.27176;0.66479;0.27814;0.27939;0.00465;0.00137;-6.30737;-8.09479;0.44693;0.40411;0.50958;0.51245;0.60568;0.69327;0.43146;0.40140;
7/1/2016;00:00:41.6;0.27158;0.66495;0.27826;0.27924;0.00526;0.00030;-6.30646;-8.09387;0.44714;0.40414;0.50946;0.51236;0.60577;0.69348;0.43121;0.40158;
7/1/2016;00:00:41.8;0.27182;0.66513;0.27795;0.27936;0.00099;-0.00000;-6.30615;-8.09418;0.44690;0.40430;0.50943;0.51233;0.60577;0.69379;0.43103;0.40121;
7/1/2016;00:00:42.0;0.27191;0.66479;0.27805;0.27966;-0.00329;0.00122;-6.30463;-8.09540;0.44720;0.40402;0.50952;0.51227;0.60577;0.69345;0.43082;0.40143;
7/1/2016;00:00:42.2;0.27179;0.66513;0.27811;0.27911;0.00099;0.00046;-6.30585;-8.09692;0.44717;0.40390;0.50940;0.51254;0.60568;0.69351;0.43079;0.40121;
7/1/2016;00:00:42.4;0.27182;0.66513;0.27835;0.27917;0.00099;0.00061;-6.30859;-8.09692;0.44714;0.40417;0.50943;0.51248;0.60550;0.69363;0.43106;0.40125;
7/1/2016;00:00:42.6;0.27188;0.66519;0.27811;0.27921;0.00343;0.00107;-6.30676;-8.09570;0.44699;0.40417;0.50931;0.51205;0.60553;0.69345;0.43091;0.40128;
7/1/2016;00:00:42.8;0.27206;0.66519;0.27811;0.27921;-0.00146;0.00046;-6.30432;-8.09540;0.44720;0.40439;0.50937;0.51224;0.60574;0.69376;0.43106;0.40128;
7/1/2016;00:00:43.0;0.27206;0.66522;0.27786;0.27930;-0.00207;0.00046;-6.30585;-8.09753;0.44702;0.40411;0.50937;0.51242;0.60559;0.69348;0.43134;0.40164;
7/1/2016;00:00:43.2;0.27197;0.66492;0.27811;0.27960;0.00038;0.00122;-6.30554;-8.09448;0.44690;0.40417;0.50928;0.51248;0.60565;0.69342;0.43115;0.40143;
7/1/2016;00:00:43.4;0.27197;0.66504;0.27811;0.27921;0.00343;0.00091;-6.30707;-8.09570;0.44699;0.40433;0.50940;0.51230;0.60559;0.69333;0.43143;0.40143;
7/1/2016;00:00:43.6;0.27206;0.66504;0.27795;0.27954;-0.00084;0.00107;-6.30524;-8.09418;0.44736;0.40433;0.50937;0.51236;0.60583;0.69379;0.43103;0.40140;
7/1/2016;00:00:43.8;0.27176;0.66495;0.27792;0.27930;-0.00390;0.00076;-6.30524;-8.09570;0.44717;0.40396;0.50946;0.51273;0.60583;0.69321;0.43085;0.40140;
7/1/2016;00:00:44.0;0.27185;0.66479;0.27817;0.27924;0.00221;0.00046;-6.30829;-8.09509;0.44717;0.40405;0.50961;0.51254;0.60577;0.69345;0.43115;0.40146;
7/1/2016;00:00:44.2;0.27185;0.66507;0.27808;0.27917;-0.00146;0.00091;-6.30585;-8.09601;0.44717;0.40417;0.50952;0.51227;0.60553;0.69373;0.43112;0.40146;
7/1/2016;00:00:44.4;0.27185;0.66541;0.27817;0.27917;-0.00084;-0.00031;-6.30524;-8.09296;0.44720;0.40430;0.50955;0.51233;0.60550;0.69348;0.43091;0.40137;
7/1/2016;00:00:44.6;0.27194;0.66531;0.27805;0.27936;0.00160;0.00091;-6.30493;-8.09662;0.44717;0.40427;0.50943;0.51227;0.60559;0.69351;0.43146;0.40137;
7/1/2016;00:00:44.8;0.27182;0.66504;0.27762;0.27972;-0.00023;0.00183;-6.30280;-8.09509;0.44705;0.40436;0.50961;0.51245;0.60574;0.69360;0.43143;0.40146;
7/1/2016;00:00:45.0;0.27170;0.66516;0.27802;0.27933;0.00587;0.00122;-6.30493;-8.09448;0.44714;0.40411;0.50974;0.51245;0.60559;0.69363;0.43124;0.40149;
7/1/2016;00:00:45.2;0.27155;0.66504;0.27795;0.27936;0.00526;0.00137;-6.30554;-8.09387;0.44717;0.40451;0.50977;0.51242;0.60574;0.69348;0.43130;0.40121;
7/1/2016;00:00:45.4;0.27170;0.66510;0.27768;0.27957;-0.00084;0.00198;-6.30249;-8.09448;0.44720;0.40439;0.50980;0.51245;0.60565;0.69357;0.43115;0.40125;
7/1/2016;00:00:45.6;0.27176;0.66498;0.27789;0.27954;0.00038;0.00183;-6.30432;-8.09326;0.44736;0.40430;0.50961;0.51251;0.60565;0.69351;0.43127;0.40152;
7/1/2016;00:00:45.8;0.27179;0.66507;0.27789;0.27979;0.00282;0.00214;-6.30554;-8.09326;0.44736;0.40448;0.50983;0.51242;0.60562;0.69354;0.43121;0.40121;
7/1/2016;00:00:46.0;0.27167;0.66525;0.27786;0.27945;0.00282;0.00122;-6.30310;-8.09143;0.44739;0.40482;0.50986;0.51236;0.60544;0.69379;0.43121;0.40134;
7/1/2016;00:00:46.2;0.27191;0.66516;0.27765;0.27957;0.00465;0.00076;-6.30310;-8.09021;0.44748;0.40463;0.50986;0.51230;0.60553;0.69345;0.43115;0.40155;
7/1/2016;00:00:46.4;0.27206;0.66510;0.27756;0.27988;-0.00146;0.00244;-6.30249;-8.09265;0.44742;0.40445;0.50967;0.51239;0.60541;0.69357;0.43124;0.40189;
7/1/2016;00:00:46.6;0.27188;0.66510;0.27759;0.27991;0.00953;0.00214;-6.30341;-8.09296;0.44736;0.40454;0.50992;0.51257;0.60565;0.69388;0.43161;0.40182;
7/1/2016;00:00:46.8;0.27191;0.66507;0.27756;0.27975;0.00404;0.00214;-6.30157;-8.08990;0.44739;0.40454;0.50998;0.51233;0.60553;0.69385;0.43149;0.40146;
7/1/2016;00:00:47.0;0.27176;0.66513;0.27737;0.27979;0.00343;0.00168;-6.30188;-8.08929;0.44754;0.40482;0.50986;0.51242;0.60596;0.69391;0.43158;0.40152;
7/1/2016;00:00:47.2;0.27179;0.66504;0.27750;0.28000;0.00709;0.00259;-6.30127;-8.08899;0.44772;0.40491;0.50983;0.51260;0.60571;0.69363;0.43146;0.40173;
7/1/2016;00:00:47.4;0.27161;0.66492;0.27737;0.28012;0.01014;0.00290;-6.30035;-8.08838;0.44766;0.40460;0.51031;0.51248;0.60550;0.69370;0.43112;0.40167;
7/1/2016;00:00:47.6;0.27161;0.66495;0.27716;0.28033;0.01380;0.00320;-6.30157;-8.08899;0.44760;0.40479;0.51016;0.51227;0.60556;0.69382;0.43130;0.40170;
7/1/2016;00:00:47.8;0.27194;0.66525;0.27722;0.28033;0.00648;0.00320;-6.30096;-8.08777;0.44775;0.40503;0.51013;0.51224;0.60565;0.69412;0.43127;0.40164;
7/1/2016;00:00:48.0;0.27179;0.66528;0.27698;0.28033;0.00953;0.00229;-6.29883;-8.08929;0.44797;0.40497;0.51013;0.51227;0.60577;0.69400;0.43118;0.40173;
7/1/2016;00:00:48.2;0.27164;0.66498;0.27707;0.28088;0.01136;0.00336;-6.30005;-8.08716;0.44794;0.40491;0.51013;0.51239;0.60571;0.69403;0.43121;0.40198;
7/1/2016;00:00:48.4;0.27167;0.66516;0.27692;0.28085;0.01258;0.00381;-6.29791;-8.08868;0.44775;0.40509;0.51010;0.51248;0.60559;0.69427;0.43158;0.40192;
7/1/2016;00:00:48.6;0.27148;0.66519;0.27673;0.28085;0.01136;0.00305;-6.29883;-8.08350;0.44806;0.40536;0.51044;0.51230;0.60559;0.69406;0.43158;0.40182;
7/1/2016;00:00:48.8;0.27139;0.66501;0.27661;0.28110;0.01014;0.00397;-6.29639;-8.08594;0.44812;0.40512;0.51019;0.51224;0.60562;0.69412;0.43158;0.40164;
7/1/2016;00:00:49.0;0.27121;0.66504;0.27667;0.28131;0.00953;0.00442;-6.29578;-8.08594;0.44812;0.40540;0.51044;0.51251;0.60583;0.69403;0.43164;0.40189;
7/1/2016;00:00:49.2;0.27121;0.66492;0.27676;0.28134;0.01258;0.00534;-6.29700;-8.08746;0.44806;0.40536;0.51053;0.51251;0.60547;0.69409;0.43149;0.40173;
7/1/2016;00:00:49.4;0.27130;0.66513;0.27664;0.28128;0.01808;0.00549;-6.30066;-8.08533;0.44806;0.40558;0.51062;0.51236;0.60574;0.69424;0.43127;0.40167;
7/1/2016;00:00:49.6;0.27124;0.66537;0.27643;0.28122;0.01380;0.00351;-6.29578;-8.08502;0.44833;0.40546;0.51047;0.51221;0.60550;0.69437;0.43146;0.40170;
7/1/2016;00:00:49.8;0.27109;0.66537;0.27643;0.28149;0.01258;0.00412;-6.29333;-8.08502;0.44833;0.40540;0.51031;0.51248;0.60556;0.69421;0.43137;0.40210;
7/1/2016;00:00:50.0;0.27106;0.66528;0.27628;0.28174;0.01502;0.00549;-6.29395;-8.08319;0.44806;0.40561;0.51059;0.51245;0.60562;0.69421;0.43143;0.40216;
7/1/2016;00:00:50.2;0.27075;0.66510;0.27618;0.28171;0.02113;0.00610;-6.29486;-8.08228;0.44821;0.40573;0.51047;0.51227;0.60556;0.69455;0.43198;0.40195;
7/1/2016;00:00:50.4;0.27069;0.66495;0.27591;0.28198;0.01441;0.00534;-6.29517;-8.08105;0.44836;0.40610;0.51065;0.51230;0.60574;0.69443;0.43155;0.40192;
7/1/2016;00:00:50.6;0.27054;0.66501;0.27567;0.28220;0.01869;0.00610;-6.29059;-8.08136;0.44855;0.40594;0.51050;0.51251;0.60583;0.69418;0.43140;0.40207;
7/1/2016;00:00:50.8;0.27029;0.66501;0.27557;0.28259;0.01563;0.00717;-6.29150;-8.08228;0.44855;0.40585;0.51086;0.51260;0.60556;0.69415;0.43179;0.40216;
7/1/2016;00:00:51.0;0.27020;0.66525;0.27557;0.28235;0.01991;0.00839;-6.29211;-8.07983;0.44882;0.40610;0.51083;0.51254;0.60562;0.69452;0.43143;0.40198;
7/1/2016;00:00:51.2;0.27036;0.66498;0.27530;0.28244;0.02235;0.00870;-6.28906;-8.07861;0.44873;0.40613;0.51086;0.51227;0.60547;0.69446;0.43146;0.40201;
7/1/2016;00:00:51.4;0.27005;0.66516;0.27539;0.28223;0.02540;0.00976;-6.29089;-8.07648;0.44894;0.40604;0.51056;0.51260;0.60565;0.69446;0.43146;0.40207;
7/1/2016;00:00:51.6;0.26996;0.66498;0.27551;0.28201;0.02540;0.01022;-6.28723;-8.07892;0.44882;0.40585;0.51071;0.51248;0.60535;0.69449;0.43167;0.40231;
7/1/2016;00:00:51.8;0.26981;0.66510;0.27533;0.28247;0.02540;0.01205;-6.28723;-8.07739;0.44888;0.40613;0.51093;0.51239;0.60553;0.69464;0.43176;0.40234;
7/1/2016;00:00:52.0;0.26990;0.66516;0.27524;0.28220;0.02540;0.01251;-6.28784;-8.07587;0.44901;0.40613;0.51083;0.51239;0.60538;0.69467;0.43210;0.40237;
7/1/2016;00:00:52.2;0.27005;0.66501;0.27509;0.28232;0.02479;0.01419;-6.28479;-8.07526;0.44931;0.40649;0.51102;0.51254;0.60556;0.69473;0.43192;0.40207;
7/1/2016;00:00:52.4;0.26959;0.66492;0.27502;0.28253;0.02601;0.01572;-6.28357;-8.07373;0.44937;0.40628;0.51111;0.51270;0.60556;0.69455;0.43192;0.40256;
7/1/2016;00:00:52.6;0.26987;0.66489;0.27493;0.28262;0.03089;0.01877;-6.28510;-8.07465;0.44934;0.40659;0.51129;0.51276;0.60553;0.69452;0.43195;0.40262;
7/1/2016;00:00:52.8;0.26959;0.66495;0.27499;0.28207;0.03211;0.01846;-6.28479;-8.07190;0.44949;0.40652;0.51129;0.51273;0.60553;0.69473;0.43170;0.40244;
7/1/2016;00:00:53.0;0.26981;0.66522;0.27515;0.28220;0.02784;0.01816;-6.28387;-8.07098;0.44977;0.40656;0.51141;0.51248;0.60553;0.69473;0.43130;0.40222;
7/1/2016;00:00:53.2;0.26984;0.66498;0.27505;0.28226;0.03211;0.02106;-6.28174;-8.06885;0.44965;0.40652;0.51120;0.51273;0.60547;0.69482;0.43173;0.40286;
7/1/2016;00:00:53.4;0.26990;0.66501;0.27512;0.28232;0.03639;0.02212;-6.28204;-8.07190;0.44971;0.40665;0.51151;0.51270;0.60532;0.69489;0.43170;0.40271;
7/1/2016;00:00:53.6;0.26959;0.66513;0.27509;0.28198;0.03456;0.02289;-6.28174;-8.07037;0.44986;0.40680;0.51147;0.51257;0.60529;0.69467;0.43188;0.40277;
7/1/2016;00:00:53.8;0.26959;0.66507;0.27475;0.28226;0.03700;0.02548;-6.27960;-8.06915;0.44977;0.40698;0.51151;0.51248;0.60529;0.69504;0.43228;0.40283;
7/1/2016;00:00:54.0;0.26962;0.66504;0.27472;0.28183;0.03883;0.02609;-6.27686;-8.06854;0.45013;0.40726;0.51163;0.51263;0.60556;0.69489;0.43185;0.40289;
7/1/2016;00:00:54.2;0.26938;0.66489;0.27493;0.28198;0.03639;0.02777;-6.27594;-8.06641;0.45035;0.40717;0.51166;0.51276;0.60568;0.69470;0.43198;0.40320;
7/1/2016;00:00:54.4;0.26944;0.66489;0.27496;0.28201;0.04310;0.03006;-6.27808;-8.06824;0.45023;0.40732;0.51190;0.51254;0.60538;0.69489;0.43204;0.40311;
7/1/2016;00:00:54.6;0.26929;0.66519;0.27496;0.28143;0.04554;0.03006;-6.27502;-8.06488;0.45062;0.40750;0.51202;0.51276;0.60529;0.69501;0.43225;0.40302;
7/1/2016;00:00:54.8;0.26953;0.66507;0.27493;0.28180;0.04188;0.03143;-6.27258;-8.06152;0.45056;0.40723;0.51208;0.51257;0.60535;0.69479;0.43155;0.40311;
7/1/2016;00:00:55.0;0.26944;0.66489;0.27509;0.28146;0.04310;0.03158;-6.27472;-8.06488;0.45081;0.40750;0.51196;0.51254;0.60538;0.69492;0.43192;0.40329;
